Date Added to Catalog	PUBMEDID	First Author	Date	Journal	Link	Study	Disease/Trait	Initial Sample Size	Replication Sample Size	Region	Chr_id	Chr_pos	Reported Gene(s)	Mapped_gene	Upstream_gene_id	Downstream_gene_id	Snp_gene_ids	Upstream_gene_distance	Downstream_gene_distance	Strongest SNP-Risk Allele	SNPs	Merged	Snp_id_current	Context	Intergenic	Risk Allele Frequency	p-Value	Pvalue_mlog	p-Value (text)	OR or beta	95% CI (text)	Platform [SNPs passing QC]	CNV
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	15q23	15	68443247	Intergenic	ITGA11 - CORO2B	22801	10391		11.09	116.03	rs1445021-A	rs1445021	0	1445021		1	0.94	9E-6	5.045757491	(HDL-C)	.14	[0.08-0.20] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	16q13	16	57013387	CETP	NLRC5			84166			rs16965039-T	rs16965039	0	16965039	intron	0	0.94	6E-7	6.22184875	(HDL-C)	.14	[0.09-0.19] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	16q22.1	16	67191598	LCAT	"E2F4;EXOC3L1"			"1874;283849"			rs3729639-T	rs3729639	0	3729639	"nearGene-5;nearGene-5"	0	0.44	2E-11	10.69897	(HDL-C)	.09	[0.06-0.12] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	16q22.1	16	67877614	EDC4	EDC4			23644			rs8060686-T	rs8060686	0	8060686	cds-synon	0	0.38	8E-6	5.096910013	(HDL-C)	.07	[0.04-0.10] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	19p13.2	19	11223619	DOCK6	DOCK6			57572			rs4804155-C	rs4804155	0	4804155	intron	0	0.69	5E-6	5.301029996	(HDL-C)	.08	[0.05-0.11] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	Xq26.3	23	136973136	Intergenic	SNORD61 - SRRM1P3	26787	100130190		93.87	10.14	rs1190739-T	rs1190739	0	1190739		1	0.27	5E-6	5.301029996	(HDL-C)	.07	[0.04-0.10] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	1q32.3	1	211527316	SLC30A1	RD3 - SLC30A1	343035	7779		34.40	47.72	rs7526425-?	rs7526425	1	1614866		1	0.84	1E-6	6	(hypertension)	1.16	[1.09-1.24]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	2p24.1	2	23675447	KLHL29	KLHL29			114818			rs4665630-?	rs4665630	0	4665630	intron	0	0.49	1E-7	7	(hypertension)	1.21	[1.13-1.30]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	4q25	4	112002081	Intergenic	RPL36AP23 - CCDC34P1	729075	100288584		449.85	65.93	rs17589290-?	rs17589290	0	17589290		1	0.04	6E-6	5.22184875	(hypertension)	1.43	[1.22-1.67]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	4q28.3	4	134601585	Intergenic	PES1P1 - RPS2P27	345016	440447		272.60	350.55	rs10026364-T	rs10026364	0	10026364		1	0.20	4E-6	5.397940009	(hypertension)	1.28	[1.15-1.42]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	6q25.2	6	154093428	OPRM1	OPRM1			4988			rs675026-?	rs675026	0	675026	cds-synon	0	0.72	5E-6	5.301029996	(hypertension)	1.20	[1.11-1.30]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	21q22.11	21	31068221	Intergenic	UBE3AP2 - TIAM1	7339	7074		5.05	50.20	rs1475591-T	rs1475591	0	1475591		1	0.42	6E-6	5.22184875	(hypertension)	1.18	[1.10-1.27]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	21q22.2	21	39751374	IGSF5	IGSF5			150084			rs1735151-T	rs1735151	0	1735151	intron	0	0.58	9E-6	5.045757491	(hypertension)	1.16	[1.09-1.24]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	1p13.3	1	109274968	CELSR2	CELSR2			1952			rs12740374-T	rs12740374	0	12740374	UTR-3	0	0.25	9E-29	28.04575749	(LDL-C)	.18	[0.15-0.21] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	1q42.3	1	234590266	Intergenic	TARBP1 - IRF2BP2	6894	359948		111.15	14.00	rs744487-A	rs744487	0	744487		1	0.72	5E-6	5.301029996	(LDL-C)	.07	[0.04-0.10] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	2p24.1	2	20901018	Intergenic	C2orf43 - APOB	60526	338		77.89	100.41	rs7569328-T	rs7569328	0	7569328		1	0.15	1E-7	7	(LDL-C)	.10	[0.06-0.14] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	2p24.1	2	22599287	Intergenic	RNA5SP87 - KLHL29	100873320	114818		260.28	786.14	rs13015955-A	rs13015955	0	13015955		1	0.05	4E-7	6.397940009	(LDL-C)	.18	[0.11-0.25] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	2p23.3	2	25664689	DTNB	DTNB			1838			rs11684202-A	rs11684202	0	11684202	intron	0	0.86	6E-6	5.22184875	(LDL-C)	.09	[0.05-0.13] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	2q31.1	2	170684313	Intergenic	HMGB1P4 - LINC01124	10355	440925		81.93	28.13	rs2080401-A	rs2080401	0	2080401		1	0.62	7E-6	5.15490196	(LDL-C)	.72	[0.69-0.75] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	3q26.2	3	171116770	TNIK	TNIK			23043			rs11920719-A	rs11920719	0	11920719	intron	0	0.77	4E-6	5.397940009	(LDL-C)	.10	[0.06-0.14] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	11q22.3	11	103937424	PDGFD	PDGFD			80310			rs10895547-T	rs10895547	0	10895547	intron	0	0.23	3E-6	5.522878745	(LDL-C)	.07	[0.04-0.10] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	15q22.31	15	64861491	PLEKHO2	PLEKHO2			80301			rs12595292-A	rs12595292	0	12595292	cds-synon	0	0.12	9E-6	5.045757491	(LDL-C)	.11	[0.06-0.16] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	16p13.13	16	11547324	Intergenic	LITAF			9516			rs7203193-A	rs7203193	0	7203193	nearGene-3	0	0.22	3E-6	5.522878745	(LDL-C)	.08	[0.05-0.11] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	16q22.3	16	72897186	ZFHX3	ZFHX3			463			rs16971384-A	rs16971384	0	16971384	intron	0	0.55	5E-6	5.301029996	(LDL-C)	.07	[0.04-0.10] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	19p13.2	19	10727810	DNM2	DNM2			1785			rs11671653-A	rs11671653	0	11671653	intron	0	0.11	9E-7	6.045757491	(LDL-C)	.11	[0.07-0.15] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	19p13.2	19	10981463	SMARCA4	SMARCA4			6597			rs11669133-A	rs11669133	0	11669133	intron	0	0.06	1E-8	8	(LDL-C)	.17	[0.11-0.23] SD decrease	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	Xq27.3	23	147241105	Intergenic	MIR508 - MIR514B	574513	100422847		4.08	9.05	rs5904726-A	rs5904726	0	5904726		1	0.47	9E-6	5.045757491	(LDL-C)	.06	[0.03-0.09] SD increase	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	10q25.2	10	112994329	TCF7L2	TCF7L2			6934			rs7901695-?	rs7901695	0	7901695	intron	0	0.45	1E-6	6	(T2D)	1.19	[1.11-1.28]	Affymetrix [~2.74 million] (imputed)	N
2011-04-07	21347282	Lettre G	2011-02-10	PLoS Genet	http://www.ncbi.nlm.nih.gov/pubmed/21347282	Genome-wide association study of coronary heart disease and its risk factors in 8,090 African Americans: the NHLBI CARe Project.	Coronary heart disease	8,090 African American individuals	8,849 African American or African-Caribbean individuals	2q24.3	2	164893880	Intergenic	LOC101929633			101929633			rs13424957-?	rs13424957	0	13424957	intron	0	0.81	3E-6	5.522878745	(T2D)	1.24	[1.14-1.36]	Affymetrix [~2.74 million] (imputed)	N
2011-02-23	21239051	Reilly MP	2011-01-14	Lancet	http://www.ncbi.nlm.nih.gov/pubmed/21239051	Identification of ADAMTS7 as a novel locus for coronary atherosclerosis and association of ABO with myocardial infarction in the presence of coronary atherosclerosis: two genome-wide association studies.	Coronary heart disease	1,808 European ancestry AngCAD cases, 915 European ancestry AngCAD controls, 4,572 European ancestry AngCAD with MI cases, 2,739 European ancestry AngCAD without MI controls	10,585 European ancestry AngCAD cases, 6,468 European ancestry AngCAD controls, 1,211 European ancestry AngCAD with MI cases, 905 European ancestry AngCAD without MI controls	15q25.1	15	78787892	ADAMTS7	ADAMTS7			11173			rs1994016-C	rs1994016	0	1994016	intron	0	0.60	5E-13	12.30103	(AngCAD)	1.19	[1.13-1.24]	Affymetrix & Illumina [~2.4 million] (imputed)	N
2011-02-23	21239051	Reilly MP	2011-01-14	Lancet	http://www.ncbi.nlm.nih.gov/pubmed/21239051	Identification of ADAMTS7 as a novel locus for coronary atherosclerosis and association of ABO with myocardial infarction in the presence of coronary atherosclerosis: two genome-wide association studies.	Coronary heart disease	1,808 European ancestry AngCAD cases, 915 European ancestry AngCAD controls, 4,572 European ancestry AngCAD with MI cases, 2,739 European ancestry AngCAD without MI controls	10,585 European ancestry AngCAD cases, 6,468 European ancestry AngCAD controls, 1,211 European ancestry AngCAD with MI cases, 905 European ancestry AngCAD without MI controls	9q34.2	9	133266790	ABO	ABO			28			rs514659-C	rs514659	0	514659	intron	0	0.37	8E-9	8.096910013	(AngCAD/MI)	1.21	[1.13-1.28]	Affymetrix & Illumina [~2.4 million] (imputed)	N
2011-01-06	21088011	Erdmann J	2010-11-18	Eur Heart J	http://www.ncbi.nlm.nih.gov/pubmed/21088011	Genome-wide association study identifies a new locus for coronary artery disease on chromosome 10p11.23.	Coronary heart disease	1,157 European ancestry cases, 1,748 European ancestry controls	7,887 European ancestry cases, 8,244 European ancestry controls	10p11.23	10	30027143	KIAA1462	KIAA1462			57608			rs3739998-C	rs3739998	0	3739998	missense	0	0.44	1E-11	11		1.15	[1.11-1.20]	Affymetrix [254,558]	N
2009-03-01	19198612	Erdmann J	2009-02-08	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19198612?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	New susceptibility locus for coronary artery disease on chromosome 3q22.3.	Coronary heart disease	1,222 European ancestry cases, 1,298 European ancestry controls	18,185 European ancestry cases, 20,068 European ancestry controls	3q22.3	3	138403280	MRAS	MRAS			22808			rs9818870-T	rs9818870	0	9818870	UTR-3	0	0.15	7E-13	12.15490196		1.15	[1.11-1.19]	Affymetrix [567,119]	N
2009-03-01	19198612	Erdmann J	2009-02-08	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19198612?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	New susceptibility locus for coronary artery disease on chromosome 3q22.3.	Coronary heart disease	1,222 European ancestry cases, 1,298 European ancestry controls	18,185 European ancestry cases, 20,068 European ancestry controls	12q24.31	12	120997784	HNF1A,C12orf43	HNF1A			6927			rs2259816-T	rs2259816	0	2259816	intron	0	0.36	5E-7	6.301029996		1.08	[1.05-1.11]	Affymetrix [567,119]	N
2009-04-01	19198611	Tregouet DA	2009-02-08	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19198611?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide haplotype association study identifies the SLC22A3-LPAL2-LPA gene cluster as a risk locus for coronary artery disease.	Coronary heart disease	1,926 European ancestry cases, 2,938 European ancestry controls	7,073 European ancestry cases, 7,325 European ancestry controls	"6q25.3[rs2048327]; 6q25.3[rs3127599]"			SLC22A3,LPAL2,LPA	-						4-SNP haplotype-1	rs2048327,rs3127599,rs7767084,rs10755578					0.16	1E-9		(CTTG)	1.20	[1.13-1.28]	Affymetrix [~500,000]	N
2009-04-01	19198611	Tregouet DA	2009-02-08	Nat Genet	http://www.ncbi.nlm.nih.gov/pubmed/19198611?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum	Genome-wide haplotype association study identifies the SLC22A3-LPAL2-LPA gene cluster as a risk locus for coronary artery disease.	Coronary heart disease	1,926 European ancestry cases, 2,938 European ancestry controls	7,073 European ancestry cases, 7,325 European ancestry controls	"6q25.3[rs2048327]; 6q25.3[rs3127599]"			SLC22A3,LPAL2,LPA	-						4-SNP haplotype-2	rs2048327,rs3127599,rs7767084,rs10755578					0.02	4E-15		(CCTC)	1.82	[1.57-2.12]	Affymetrix [~500,000]	N
2008-11-25	17634449	Samani NJ	2007-07-18	N Engl J Med	http://www.ncbi.nlm.nih.gov/pubmed/17634449?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genomewide association analysis of coronary artery disease.	Coronary heart disease	"1,926 cases,
2,938 controls"	"875 cases,
1,644 controls"	6q25.1	6	150931849	MTHFD1L	MTHFD1L			25902			rs6922269-A	rs6922269	0	6922269	intron	0	0.25	3E-8	7.522878745		1.23	[1.15-1.33]	Affymetrix [377,857]	N
2008-11-25	17634449	Samani NJ	2007-07-18	N Engl J Med	http://www.ncbi.nlm.nih.gov/pubmed/17634449?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genomewide association analysis of coronary artery disease.	Coronary heart disease	"1,926 cases,
2,938 controls"	"875 cases,
1,644 controls"	2q36.3	2	226203364	pseudogene	NYAP2 - MIR5702	57624	100847053		549.35	455.35	rs2943634-C	rs2943634	0	2943634		1	0.65	2E-7	6.698970004		1.21	[1.13-1.30]	Affymetrix [377,857]	N
2008-11-25	17634449	Samani NJ	2007-07-18	N Engl J Med	http://www.ncbi.nlm.nih.gov/pubmed/17634449?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genomewide association analysis of coronary artery disease.	Coronary heart disease	"1,926 cases,
2,938 controls"	"875 cases,
1,644 controls"	1q41	1	222650187	MIA3	MIA3			375056			rs17465637-C	rs17465637	0	17465637	intron	0	0.71	1E-6	6		1.20	[1.12-1.30]	Affymetrix [377,857]	N
2008-11-25	17634449	Samani NJ	2007-07-18	N Engl J Med	http://www.ncbi.nlm.nih.gov/pubmed/17634449?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genomewide association analysis of coronary artery disease.	Coronary heart disease	"1,926 cases,
2,938 controls"	"875 cases,
1,644 controls"	9p21.3	9	22125504	Intergenic	UBA52P6 - DMRTA1	100130239	63951		112.97	321.34	rs1333049-C	rs1333049	0	1333049		1	0.47	3E-19	18.52287875		1.36	[1.27-1.46]	Affymetrix [377,857]	N
2008-11-25	17634449	Samani NJ	2007-07-18	N Engl J Med	http://www.ncbi.nlm.nih.gov/pubmed/17634449?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genomewide association analysis of coronary artery disease.	Coronary heart disease	"1,926 cases,
2,938 controls"	"875 cases,
1,644 controls"	1p13.3	1	109279544	PSRC1	PSRC1			84722			rs599839-A	rs599839	0	599839	nearGene-3	0	0.77	4E-9	8.397940009		1.29	[1.18-1.40]	Affymetrix [377,857]	N
2008-11-25	17634449	Samani NJ	2007-07-18	N Engl J Med	http://www.ncbi.nlm.nih.gov/pubmed/17634449?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genomewide association analysis of coronary artery disease.	Coronary heart disease	"1,926 cases,
2,938 controls"	"875 cases,
1,644 controls"	10q11.21	10	44258419	CXCL12	LINC00841 - CXCL12	283033	6387		288.51	111.73	rs501120-T	rs501120	0	501120		1	0.87	9E-8	7.045757491		1.33	[1.20-1.48]	Affymetrix [377,857]	N
2008-11-25	17634449	Samani NJ	2007-07-18	N Engl J Med	http://www.ncbi.nlm.nih.gov/pubmed/17634449?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genomewide association analysis of coronary artery disease.	Coronary heart disease	"1,926 cases,
2,938 controls"	"875 cases,
1,644 controls"	15q22.33	15	67166301	SMAD3	SMAD3			4088			rs17228212-C	rs17228212	0	17228212	intron	0	0.30	2E-7	6.698970004		1.21	[1.13-1.30]	Affymetrix [377,857]	N
2008-11-25	17554300	WTCCC	2007-06-07	Nature	http://www.ncbi.nlm.nih.gov/pubmed/17554300?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Coronary heart disease	"1,926 cases,
2,938 controls"	(see Samani 2007)	9p21.3	9	22125504	CDKN2A,CDKN2B	UBA52P6 - DMRTA1	100130239	63951		112.97	321.34	rs1333049-C	rs1333049	0	1333049		1	0.47	1E-13	13		1.47	[1.27-1.70]	"Affymetrix
[469,557]"	N
2008-11-25	17554300	WTCCC	2007-06-07	Nature	http://www.ncbi.nlm.nih.gov/pubmed/17554300?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Coronary heart disease	"1,926 cases,
2,938 controls"	(see Samani 2007)	1q43	1	240282296	Intergenic	FMN2			56776			rs17672135-T	rs17672135	0	17672135	intron	0	0.87	2E-6	5.698970004		1.43	[1.23-1.64]	"Affymetrix
[469,557]"	N
2008-11-25	17554300	WTCCC	2007-06-07	Nature	http://www.ncbi.nlm.nih.gov/pubmed/17554300?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Coronary heart disease	"1,926 cases,
2,938 controls"	(see Samani 2007)	22q12.1	22	26293669	Intergenic	SEZ6L			23544			rs688034-T	rs688034	0	688034	intron	0	0.31	4E-6	5.397940009		1.11	[0.99-1.25]	"Affymetrix
[469,557]"	N
2008-11-25	17554300	WTCCC	2007-06-07	Nature	http://www.ncbi.nlm.nih.gov/pubmed/17554300?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.	Coronary heart disease	"1,926 cases,
2,938 controls"	(see Samani 2007)	16q23.3	16	83178793	Intergenic	CDH13			1012			rs8055236-G	rs8055236	0	8055236	intron	0	0.80	6E-6	5.22184875		1.91	[1.33-2.74]	"Affymetrix
[469,557]"	N
